employee_id,employee_code,age,gender,marital_status,education_level,education_field,hire_date,employment_type,business_travel,distance_from_home_km,work_location,department_id,job_role,job_level,manager_id,status
2570,EMP02570,54,Male,Married,2,Life Sciences,2020-07-11 17:58:37,Full-time,Travel_Rarely,2,Remote,19,Manager,2,4882.0,Active
2571,EMP02571,24,Male,Divorced,5,Medical,2015-09-09 08:11:04,Full-time,Non-Travel,21,Hybrid,7,Sales Executive,3,2315.0,Attrited
2572,EMP02572,48,Female,Single,3,Marketing,2021-07-28 12:04:07,Full-time,Travel_Rarely,7,Office,4,Data Analyst,4,,Active
2573,EMP02573,58,Male,Married,5,Medical,2012-10-10 16:52:17,Full-time,Travel_Rarely,44,Office,19,HR Manager,4,,Active
2574,EMP02574,51,Female,Single,1,HR,2011-12-24 04:06:46,Full-time,Travel_Frequently,20,Hybrid,10,Sales Executive,1,2298.0,Active
2575,EMP02575,47,Male,Married,3,Medical,2022-02-13 02:20:41,Full-time,Travel_Frequently,3,Hybrid,8,HR Manager,2,4535.0,Attrited
2576,EMP02576,25,Male,Divorced,2,Technical,2012-07-09 12:59:26,Full-time,Non-Travel,36,Remote,16,Manager,2,3680.0,Attrited
2577,EMP02577,45,Male,Divorced,1,Technical,2018-04-05 08:07:38,Full-time,Travel_Frequently,43,Office,4,Data Analyst,4,,Active
2578,EMP02578,23,Female,Single,4,Marketing,2020-02-27 14:45:48,Full-time,Travel_Rarely,44,Office,10,Software Engineer,1,1486.0,Active
2579,EMP02579,53,Female,Single,2,Marketing,2014-02-01 00:02:06,Full-time,Travel_Frequently,19,Hybrid,19,Data Analyst,5,,Active
2580,EMP02580,24,Female,Single,5,Marketing,2022-08-28 01:47:28,Full-time,Non-Travel,30,Remote,16,HR Manager,4,,Active
2581,EMP02581,45,Female,Married,2,HR,2020-08-24 22:10:16,Full-time,Travel_Rarely,11,Remote,12,Data Analyst,5,,Active
2582,EMP02582,40,Male,Divorced,4,HR,2019-11-02 12:42:05,Full-time,Non-Travel,13,Office,20,Manager,3,137.0,Active
2583,EMP02583,54,Female,Single,2,Medical,2013-06-13 21:35:10,Full-time,Travel_Frequently,33,Office,2,HR Manager,2,2628.0,Active
2584,EMP02584,46,Male,Single,1,Life Sciences,2020-06-28 18:58:05,Contract,Travel_Rarely,38,Hybrid,11,HR Manager,4,,Active
2585,EMP02585,25,Female,Single,2,Technical,2012-05-26 15:10:05,Full-time,Non-Travel,48,Office,20,Manager,3,2050.0,Attrited
2586,EMP02586,55,Female,Married,3,Technical,2018-09-21 03:39:30,Full-time,Travel_Frequently,2,Hybrid,13,Sales Executive,5,,Active
2587,EMP02587,48,Male,Single,4,Technical,2017-03-05 00:25:52,Full-time,Travel_Frequently,46,Office,3,Software Engineer,4,,Attrited
2588,EMP02588,49,Male,Single,2,Medical,2018-06-04 02:33:57,Full-time,Non-Travel,23,Office,17,Data Analyst,3,1144.0,Active
2589,EMP02589,29,Female,Married,4,Medical,2020-09-04 15:49:07,Full-time,Travel_Rarely,49,Office,10,Software Engineer,4,,Active
2590,EMP02590,58,Female,Married,1,Marketing,2017-10-16 19:03:57,Full-time,Non-Travel,20,Remote,8,Software Engineer,3,149.0,Attrited
2591,EMP02591,26,Male,Single,3,Life Sciences,2017-01-07 12:13:04,Full-time,Travel_Frequently,30,Office,6,Manager,3,4951.0,Active
2592,EMP02592,39,Male,Single,5,Marketing,2013-01-28 15:13:19,Full-time,Non-Travel,15,Office,14,Sales Executive,5,,Active
2593,EMP02593,31,Male,Married,2,Medical,2019-11-03 08:49:55,Full-time,Travel_Frequently,2,Remote,19,Software Engineer,2,2564.0,Active
2594,EMP02594,22,Male,Divorced,1,HR,2013-03-18 07:49:27,Full-time,Travel_Rarely,30,Remote,1,HR Manager,1,570.0,Active
2595,EMP02595,29,Male,Married,4,Marketing,2012-06-30 19:59:59,Contract,Non-Travel,25,Office,11,Sales Executive,3,198.0,Attrited
2596,EMP02596,41,Female,Divorced,4,Medical,2020-03-26 16:57:30,Full-time,Travel_Rarely,4,Remote,14,Manager,2,3446.0,Active
2597,EMP02597,44,Female,Single,1,Medical,2013-06-13 07:43:26,Full-time,Non-Travel,1,Remote,13,Software Engineer,1,3098.0,Active
2598,EMP02598,54,Female,Single,2,HR,2015-10-16 04:50:40,Full-time,Travel_Frequently,8,Remote,12,Manager,5,,Active
2599,EMP02599,42,Female,Divorced,5,HR,2011-06-28 08:41:29,Full-time,Travel_Rarely,14,Remote,6,Data Analyst,4,,Active
2600,EMP02600,23,Male,Married,2,HR,2014-03-31 18:50:51,Full-time,Travel_Frequently,11,Hybrid,4,Manager,2,4007.0,Active
2601,EMP02601,32,Male,Single,3,Life Sciences,2013-05-17 17:11:01,Full-time,Non-Travel,24,Office,9,HR Manager,4,,Active
2602,EMP02602,48,Male,Divorced,2,Medical,2018-03-22 14:14:07,Full-time,Travel_Frequently,24,Hybrid,7,Manager,4,,Active
2603,EMP02603,50,Female,Married,3,HR,2010-12-31 22:12:06,Contract,Non-Travel,32,Office,7,Sales Executive,1,3770.0,Attrited
2604,EMP02604,46,Male,Divorced,4,Life Sciences,2017-12-09 10:05:54,Full-time,Travel_Rarely,25,Remote,13,Data Analyst,2,4271.0,Active
2605,EMP02605,41,Male,Married,3,Technical,2016-02-12 13:21:08,Full-time,Travel_Frequently,46,Hybrid,2,HR Manager,3,4375.0,Active
2606,EMP02606,48,Female,Married,5,Technical,2020-08-11 21:07:46,Full-time,Travel_Frequently,28,Remote,2,Data Analyst,1,208.0,Attrited
2607,EMP02607,46,Female,Married,1,Technical,2018-08-05 15:54:12,Full-time,Non-Travel,16,Remote,15,HR Manager,2,4871.0,Active
2608,EMP02608,53,Female,Married,3,Medical,2022-08-06 07:06:21,Full-time,Non-Travel,42,Remote,16,Data Analyst,3,2353.0,Active
2609,EMP02609,41,Male,Divorced,2,Life Sciences,2022-10-17 15:37:56,Full-time,Non-Travel,39,Office,2,Software Engineer,4,,Active
2610,EMP02610,55,Male,Divorced,3,Life Sciences,2019-09-25 16:49:19,Full-time,Travel_Rarely,16,Remote,20,Manager,5,,Attrited
2611,EMP02611,54,Female,Divorced,4,Technical,2019-02-28 22:38:19,Full-time,Travel_Frequently,36,Office,5,Sales Executive,5,,Active
2612,EMP02612,38,Female,Divorced,3,Marketing,2019-10-07 14:39:20,Full-time,Non-Travel,12,Office,2,Sales Executive,1,2079.0,Active
2613,EMP02613,31,Male,Divorced,5,Technical,2010-12-14 14:56:16,Contract,Non-Travel,12,Remote,20,Software Engineer,3,125.0,Active
2614,EMP02614,43,Female,Married,3,Medical,2017-08-27 14:13:08,Full-time,Travel_Frequently,34,Office,7,Data Analyst,3,4527.0,Active
2615,EMP02615,42,Male,Single,5,Technical,2012-11-28 19:33:23,Full-time,Travel_Rarely,38,Hybrid,5,Manager,5,,Attrited
2616,EMP02616,37,Female,Single,2,Technical,2010-04-05 05:38:03,Full-time,Travel_Frequently,20,Office,11,Software Engineer,3,708.0,Active
2617,EMP02617,25,Female,Divorced,4,Life Sciences,2021-11-14 05:28:40,Full-time,Non-Travel,47,Remote,8,Data Analyst,2,1315.0,Active
2618,EMP02618,31,Female,Divorced,1,Technical,2012-06-19 05:24:05,Full-time,Travel_Frequently,15,Remote,17,Manager,2,4555.0,Active
2619,EMP02619,50,Male,Single,2,HR,2013-10-31 05:43:58,Full-time,Non-Travel,22,Hybrid,14,Data Analyst,5,,Active
2620,EMP02620,35,Male,Married,2,HR,2014-01-21 21:34:28,Full-time,Non-Travel,16,Hybrid,5,Sales Executive,4,,Active
2621,EMP02621,47,Female,Divorced,1,Marketing,2019-09-01 21:08:20,Full-time,Travel_Frequently,24,Office,4,Manager,4,,Active
2622,EMP02622,55,Male,Married,3,Medical,2020-02-11 09:36:23,Full-time,Travel_Frequently,3,Office,3,Sales Executive,4,,Active
2623,EMP02623,53,Female,Single,3,Medical,2019-08-29 08:25:00,Full-time,Travel_Rarely,1,Hybrid,7,Sales Executive,5,,Active
2624,EMP02624,40,Female,Single,3,Life Sciences,2013-01-06 16:31:45,Contract,Non-Travel,44,Remote,11,Manager,1,1170.0,Attrited
2625,EMP02625,36,Male,Divorced,4,Medical,2018-06-22 18:06:36,Contract,Non-Travel,47,Remote,1,Software Engineer,3,1574.0,Active
2626,EMP02626,54,Male,Married,2,Marketing,2015-10-15 01:39:42,Full-time,Non-Travel,38,Hybrid,18,Data Analyst,2,320.0,Active
2627,EMP02627,22,Male,Divorced,5,HR,2015-08-04 15:31:05,Full-time,Non-Travel,17,Hybrid,1,Manager,2,4470.0,Active
2628,EMP02628,55,Male,Single,1,Life Sciences,2017-01-02 00:04:07,Full-time,Non-Travel,41,Remote,16,Sales Executive,1,371.0,Active
2629,EMP02629,48,Female,Married,2,HR,2019-01-19 20:08:50,Full-time,Travel_Frequently,21,Remote,13,Data Analyst,3,1809.0,Active
2630,EMP02630,59,Male,Divorced,3,Marketing,2010-02-14 14:35:02,Full-time,Non-Travel,45,Office,6,Manager,4,,Active
2631,EMP02631,26,Male,Divorced,1,Life Sciences,2013-06-21 09:36:34,Contract,Travel_Frequently,47,Hybrid,6,Software Engineer,2,1617.0,Active
2632,EMP02632,29,Female,Divorced,5,Technical,2017-07-13 12:58:29,Contract,Travel_Rarely,48,Hybrid,14,Manager,4,,Active
2633,EMP02633,40,Female,Single,2,Medical,2010-01-31 10:07:45,Full-time,Non-Travel,13,Hybrid,5,Manager,4,,Active
2634,EMP02634,21,Female,Divorced,2,Marketing,2017-07-26 02:35:35,Full-time,Travel_Rarely,2,Remote,8,HR Manager,5,,Attrited
2635,EMP02635,28,Female,Married,4,Life Sciences,2011-01-15 23:12:36,Full-time,Travel_Frequently,2,Office,18,Data Analyst,5,,Active
2636,EMP02636,43,Male,Divorced,2,HR,2010-02-21 04:01:04,Full-time,Travel_Frequently,43,Remote,6,Manager,3,871.0,Active
2637,EMP02637,23,Male,Single,2,Life Sciences,2012-12-08 16:13:50,Full-time,Travel_Rarely,25,Hybrid,5,Sales Executive,2,300.0,Active
2638,EMP02638,24,Female,Divorced,5,Technical,2018-08-19 17:12:59,Full-time,Non-Travel,28,Hybrid,10,Sales Executive,5,,Active
2639,EMP02639,45,Female,Single,5,Marketing,2012-08-14 20:51:36,Full-time,Travel_Frequently,48,Hybrid,18,HR Manager,3,934.0,Active
2640,EMP02640,58,Male,Single,1,Life Sciences,2011-06-02 05:16:16,Contract,Travel_Frequently,49,Hybrid,13,Sales Executive,1,3688.0,Active
2641,EMP02641,35,Male,Married,3,Marketing,2017-07-17 17:26:12,Full-time,Travel_Frequently,26,Hybrid,20,Manager,4,,Active
2642,EMP02642,41,Male,Married,5,Marketing,2022-07-30 18:01:31,Full-time,Travel_Frequently,35,Remote,6,Data Analyst,2,2226.0,Active
2643,EMP02643,55,Male,Divorced,1,HR,2011-10-04 06:43:49,Contract,Travel_Frequently,28,Office,4,HR Manager,2,74.0,Attrited
2644,EMP02644,34,Male,Single,2,Medical,2016-06-15 23:26:43,Full-time,Travel_Frequently,33,Hybrid,13,HR Manager,3,1370.0,Active
2645,EMP02645,56,Female,Single,1,Technical,2014-10-27 22:59:25,Full-time,Travel_Rarely,18,Hybrid,18,Software Engineer,5,,Active
2646,EMP02646,32,Female,Married,1,Life Sciences,2011-07-13 10:55:06,Full-time,Non-Travel,14,Hybrid,13,Software Engineer,4,,Active
2647,EMP02647,37,Female,Married,1,Medical,2018-05-19 15:10:57,Full-time,Non-Travel,41,Remote,13,Data Analyst,4,,Active
2648,EMP02648,59,Female,Divorced,1,HR,2020-03-06 23:22:28,Full-time,Non-Travel,9,Remote,7,Data Analyst,2,2817.0,Active
2649,EMP02649,29,Male,Single,5,Medical,2018-07-20 01:39:41,Contract,Non-Travel,44,Hybrid,5,HR Manager,2,1895.0,Attrited
2650,EMP02650,55,Female,Married,3,Marketing,2017-10-06 18:20:13,Full-time,Travel_Rarely,30,Hybrid,3,Manager,4,,Active
2651,EMP02651,33,Male,Divorced,1,Marketing,2014-05-01 04:25:39,Full-time,Travel_Rarely,3,Hybrid,6,Manager,1,2266.0,Attrited
2652,EMP02652,35,Male,Single,4,Technical,2017-04-14 23:35:40,Full-time,Non-Travel,34,Hybrid,8,Software Engineer,3,1801.0,Active
2653,EMP02653,38,Male,Single,2,Life Sciences,2020-06-06 15:40:21,Full-time,Travel_Frequently,33,Hybrid,12,Data Analyst,1,2849.0,Active
2654,EMP02654,53,Male,Married,2,Life Sciences,2012-11-15 11:18:32,Contract,Non-Travel,27,Remote,2,Data Analyst,5,,Attrited
2655,EMP02655,26,Male,Divorced,2,HR,2015-12-17 19:43:47,Full-time,Travel_Frequently,9,Hybrid,11,Manager,1,3370.0,Attrited
2656,EMP02656,47,Male,Married,2,Technical,2016-12-13 23:56:46,Contract,Travel_Frequently,13,Hybrid,20,Software Engineer,1,714.0,Active
2657,EMP02657,43,Male,Divorced,2,Life Sciences,2019-04-04 21:18:02,Contract,Travel_Rarely,30,Hybrid,3,Manager,5,,Active
2658,EMP02658,47,Female,Single,1,Marketing,2019-05-09 06:56:36,Full-time,Travel_Frequently,16,Remote,10,Manager,3,816.0,Active
2659,EMP02659,54,Male,Divorced,3,Technical,2014-10-30 13:05:22,Full-time,Travel_Rarely,42,Hybrid,8,HR Manager,4,,Active
2660,EMP02660,58,Female,Divorced,4,Medical,2016-08-18 20:13:59,Full-time,Non-Travel,26,Remote,8,Data Analyst,1,2228.0,Attrited
2661,EMP02661,34,Female,Divorced,5,Technical,2011-06-26 03:31:06,Full-time,Travel_Rarely,5,Office,14,HR Manager,3,1179.0,Active
2662,EMP02662,56,Male,Divorced,4,Technical,2015-07-27 08:02:14,Full-time,Travel_Frequently,46,Remote,4,HR Manager,5,,Active
2663,EMP02663,28,Male,Divorced,5,Life Sciences,2011-09-30 08:09:30,Full-time,Travel_Frequently,27,Hybrid,15,Manager,3,3794.0,Attrited
2664,EMP02664,55,Female,Married,5,HR,2013-04-14 23:19:22,Full-time,Travel_Frequently,15,Remote,10,Software Engineer,1,2432.0,Active
2665,EMP02665,39,Female,Divorced,4,HR,2014-09-15 20:14:54,Full-time,Non-Travel,28,Hybrid,18,Manager,4,,Attrited
2666,EMP02666,50,Female,Divorced,1,Life Sciences,2010-01-08 22:39:02,Full-time,Travel_Rarely,3,Remote,15,Software Engineer,5,,Active
2667,EMP02667,34,Female,Single,2,Life Sciences,2011-11-05 15:25:43,Full-time,Non-Travel,41,Remote,19,Data Analyst,5,,Active
2668,EMP02668,40,Male,Divorced,1,Life Sciences,2016-06-29 09:45:26,Full-time,Travel_Rarely,1,Office,3,Sales Executive,1,2499.0,Active
2669,EMP02669,45,Male,Single,2,HR,2019-05-03 05:43:45,Full-time,Non-Travel,1,Remote,2,Data Analyst,3,4573.0,Active
2670,EMP02670,44,Male,Married,3,Life Sciences,2013-05-11 16:31:28,Full-time,Non-Travel,6,Office,13,Manager,4,,Attrited
2671,EMP02671,34,Female,Married,5,Medical,2014-10-30 02:05:24,Full-time,Travel_Frequently,11,Office,13,Software Engineer,5,,Active
2672,EMP02672,46,Male,Divorced,4,Medical,2020-05-05 02:03:59,Full-time,Non-Travel,46,Remote,9,Sales Executive,1,2436.0,Active
2673,EMP02673,58,Female,Married,3,Marketing,2022-07-16 21:40:30,Full-time,Non-Travel,16,Remote,3,Software Engineer,1,1749.0,Attrited
2674,EMP02674,43,Male,Divorced,2,Medical,2016-01-05 00:13:16,Full-time,Travel_Rarely,33,Remote,2,Software Engineer,2,132.0,Attrited
2675,EMP02675,42,Female,Married,1,Technical,2022-02-22 19:06:34,Full-time,Non-Travel,24,Office,14,Sales Executive,2,2675.0,Active
2676,EMP02676,39,Male,Divorced,4,Marketing,2014-06-11 06:09:21,Full-time,Travel_Frequently,32,Hybrid,16,Sales Executive,3,2452.0,Active
2677,EMP02677,23,Male,Divorced,5,Medical,2018-04-24 03:38:24,Full-time,Non-Travel,10,Hybrid,14,Data Analyst,1,4415.0,Active
2678,EMP02678,39,Female,Single,3,Technical,2019-08-30 21:23:57,Full-time,Travel_Rarely,25,Office,4,HR Manager,3,4563.0,Active
2679,EMP02679,29,Female,Single,5,Medical,2020-01-22 10:19:25,Full-time,Travel_Rarely,10,Office,2,Sales Executive,3,803.0,Active
2680,EMP02680,48,Female,Single,2,Technical,2011-05-07 02:49:54,Full-time,Non-Travel,13,Remote,16,HR Manager,4,,Active
2681,EMP02681,40,Female,Single,5,Life Sciences,2017-08-15 14:18:45,Full-time,Non-Travel,1,Remote,8,HR Manager,2,813.0,Attrited
2682,EMP02682,27,Female,Divorced,1,Technical,2011-04-21 00:16:44,Full-time,Travel_Rarely,35,Hybrid,1,HR Manager,3,4760.0,Active
2683,EMP02683,34,Male,Married,3,Life Sciences,2012-05-12 18:28:01,Full-time,Travel_Frequently,14,Hybrid,18,HR Manager,4,,Active
2684,EMP02684,29,Female,Divorced,3,Technical,2021-04-23 13:30:33,Full-time,Non-Travel,21,Hybrid,9,Sales Executive,4,,Attrited
2685,EMP02685,39,Male,Single,1,Technical,2017-06-05 23:49:16,Full-time,Travel_Frequently,48,Remote,12,Software Engineer,2,152.0,Active
2686,EMP02686,34,Male,Single,5,Medical,2018-10-17 12:21:10,Full-time,Travel_Frequently,38,Remote,5,Sales Executive,2,3284.0,Attrited
2687,EMP02687,58,Male,Married,1,Technical,2021-06-26 19:52:58,Full-time,Non-Travel,1,Office,3,Sales Executive,1,1350.0,Attrited
2688,EMP02688,56,Male,Single,4,Medical,2014-01-24 12:03:18,Contract,Travel_Frequently,20,Remote,8,Manager,3,1126.0,Active
2689,EMP02689,37,Male,Divorced,1,Technical,2020-08-21 04:19:38,Full-time,Travel_Rarely,5,Hybrid,16,Manager,4,,Attrited
2690,EMP02690,50,Female,Divorced,5,HR,2013-03-05 05:02:10,Full-time,Travel_Frequently,40,Office,18,Data Analyst,1,2813.0,Attrited
2691,EMP02691,29,Female,Divorced,1,Marketing,2012-06-21 08:55:25,Full-time,Travel_Rarely,44,Remote,12,HR Manager,3,281.0,Active
2692,EMP02692,53,Male,Divorced,2,Medical,2016-04-07 12:28:00,Contract,Non-Travel,32,Hybrid,12,HR Manager,3,4561.0,Active
2693,EMP02693,45,Male,Divorced,1,Medical,2020-10-20 13:52:40,Full-time,Travel_Frequently,1,Remote,4,Manager,1,1477.0,Active
2694,EMP02694,34,Female,Married,1,Life Sciences,2011-02-05 07:08:58,Contract,Travel_Rarely,45,Office,10,Software Engineer,4,,Active
2695,EMP02695,31,Female,Divorced,5,HR,2020-10-01 13:26:28,Full-time,Travel_Rarely,41,Remote,9,Data Analyst,1,3988.0,Active
2696,EMP02696,55,Male,Single,4,Life Sciences,2022-08-05 13:04:01,Full-time,Non-Travel,40,Hybrid,4,Software Engineer,3,521.0,Active
2697,EMP02697,34,Female,Single,4,HR,2020-11-08 13:50:47,Full-time,Travel_Frequently,45,Office,1,Manager,1,1727.0,Attrited
2698,EMP02698,50,Female,Single,5,HR,2021-12-11 23:02:35,Full-time,Travel_Rarely,2,Hybrid,5,Software Engineer,1,4200.0,Active
2699,EMP02699,24,Female,Single,5,Technical,2022-05-28 08:22:01,Contract,Travel_Rarely,31,Office,3,HR Manager,3,1107.0,Active
2700,EMP02700,24,Male,Married,5,Life Sciences,2017-12-21 03:33:29,Full-time,Non-Travel,47,Remote,11,Manager,2,1476.0,Active
2701,EMP02701,48,Female,Single,2,Marketing,2014-09-24 06:39:23,Full-time,Travel_Frequently,46,Remote,13,Software Engineer,4,,Active
2702,EMP02702,28,Male,Married,3,HR,2021-06-11 04:56:38,Full-time,Travel_Frequently,26,Hybrid,11,Data Analyst,3,917.0,Active
2703,EMP02703,22,Male,Single,1,HR,2013-10-26 12:07:41,Full-time,Travel_Rarely,9,Remote,6,Data Analyst,2,1983.0,Attrited
2704,EMP02704,42,Male,Married,5,Medical,2015-01-13 11:51:32,Full-time,Travel_Frequently,30,Office,4,Sales Executive,1,4313.0,Active
2705,EMP02705,36,Male,Married,5,Technical,2013-03-13 06:10:04,Full-time,Travel_Frequently,46,Remote,7,Manager,2,2334.0,Active
2706,EMP02706,49,Male,Married,5,Marketing,2012-06-22 10:13:06,Full-time,Travel_Frequently,8,Remote,3,Manager,3,3922.0,Active
2707,EMP02707,50,Female,Single,4,HR,2020-08-18 17:27:35,Full-time,Travel_Frequently,5,Remote,10,Manager,3,661.0,Active
2708,EMP02708,32,Male,Married,5,Medical,2016-03-25 14:40:04,Full-time,Travel_Frequently,39,Remote,5,HR Manager,1,3735.0,Attrited
2709,EMP02709,55,Male,Divorced,1,Life Sciences,2021-07-12 04:07:38,Full-time,Travel_Frequently,4,Remote,19,HR Manager,3,2046.0,Active
2710,EMP02710,31,Male,Divorced,5,HR,2013-12-08 12:15:47,Full-time,Travel_Frequently,40,Remote,18,Manager,5,,Active
2711,EMP02711,41,Female,Single,1,Medical,2022-05-13 08:48:42,Full-time,Travel_Rarely,36,Remote,17,Software Engineer,2,1980.0,Attrited
2712,EMP02712,41,Female,Divorced,2,Life Sciences,2017-01-29 17:16:57,Full-time,Travel_Rarely,21,Remote,1,HR Manager,5,,Active
2713,EMP02713,25,Female,Divorced,3,Technical,2020-11-20 01:23:26,Full-time,Travel_Frequently,33,Hybrid,5,Manager,5,,Active
2714,EMP02714,40,Female,Divorced,4,Life Sciences,2020-05-23 23:44:38,Contract,Travel_Frequently,26,Hybrid,17,HR Manager,2,2733.0,Active
2715,EMP02715,57,Female,Single,1,HR,2021-03-19 05:14:22,Full-time,Non-Travel,40,Remote,9,Sales Executive,3,1853.0,Active
2716,EMP02716,23,Female,Single,2,Marketing,2018-01-11 21:45:41,Full-time,Travel_Rarely,39,Hybrid,11,Data Analyst,2,2107.0,Active
2717,EMP02717,53,Female,Divorced,3,Life Sciences,2017-05-28 14:22:02,Full-time,Non-Travel,11,Remote,7,Sales Executive,1,1646.0,Active
2718,EMP02718,29,Male,Single,3,Marketing,2011-06-13 09:14:56,Full-time,Travel_Rarely,21,Remote,7,Manager,5,,Active
2719,EMP02719,29,Male,Married,3,Marketing,2021-09-15 17:46:54,Full-time,Non-Travel,48,Remote,2,Data Analyst,5,,Active
2720,EMP02720,24,Female,Divorced,1,Life Sciences,2016-06-25 13:33:03,Full-time,Non-Travel,22,Hybrid,14,Software Engineer,3,920.0,Active
2721,EMP02721,55,Male,Single,2,Technical,2010-11-14 00:15:51,Full-time,Non-Travel,49,Office,16,Manager,2,2113.0,Active
2722,EMP02722,37,Male,Single,5,Life Sciences,2011-11-24 08:07:29,Full-time,Travel_Rarely,37,Remote,5,Software Engineer,4,,Attrited
2723,EMP02723,54,Female,Divorced,2,Medical,2021-08-29 16:24:03,Full-time,Travel_Rarely,7,Remote,18,Software Engineer,3,4096.0,Attrited
2724,EMP02724,44,Male,Single,2,Marketing,2020-03-15 11:26:12,Full-time,Travel_Frequently,42,Office,4,HR Manager,3,412.0,Active
2725,EMP02725,52,Male,Divorced,2,HR,2018-07-28 13:48:58,Full-time,Travel_Rarely,13,Hybrid,12,HR Manager,3,4394.0,Active
2726,EMP02726,21,Female,Single,1,Marketing,2022-02-11 20:24:31,Full-time,Travel_Rarely,20,Office,19,Data Analyst,2,3300.0,Active
2727,EMP02727,28,Male,Married,1,HR,2019-09-23 04:49:44,Contract,Travel_Rarely,15,Remote,13,Data Analyst,3,2859.0,Active
2728,EMP02728,43,Female,Divorced,1,Medical,2012-01-28 17:59:30,Full-time,Travel_Rarely,38,Office,6,HR Manager,1,1221.0,Attrited
2729,EMP02729,32,Female,Married,2,Medical,2014-12-22 11:39:13,Full-time,Travel_Frequently,34,Remote,11,Data Analyst,1,2291.0,Active
2730,EMP02730,32,Male,Divorced,1,Medical,2010-03-27 17:35:10,Full-time,Travel_Frequently,36,Hybrid,15,Sales Executive,5,,Active
2731,EMP02731,35,Male,Single,3,Life Sciences,2016-07-07 03:49:44,Full-time,Travel_Rarely,46,Hybrid,17,Manager,5,,Active
2732,EMP02732,39,Male,Married,1,Marketing,2016-10-15 06:12:05,Full-time,Non-Travel,25,Hybrid,2,Sales Executive,2,1487.0,Active
2733,EMP02733,46,Female,Single,4,HR,2014-01-17 15:14:22,Contract,Non-Travel,29,Remote,13,Manager,4,,Attrited
2734,EMP02734,49,Female,Divorced,1,Medical,2020-04-15 02:41:33,Contract,Travel_Rarely,47,Hybrid,1,HR Manager,5,,Active
2735,EMP02735,42,Female,Divorced,1,Medical,2018-06-23 13:53:21,Full-time,Travel_Frequently,28,Office,4,Sales Executive,5,,Active
2736,EMP02736,41,Male,Divorced,1,HR,2012-09-16 02:16:17,Contract,Non-Travel,14,Hybrid,15,Software Engineer,5,,Active
2737,EMP02737,58,Male,Divorced,1,Marketing,2020-04-24 03:26:34,Full-time,Travel_Frequently,4,Remote,16,Sales Executive,5,,Active
2738,EMP02738,40,Female,Divorced,4,Marketing,2013-08-04 23:46:25,Full-time,Travel_Frequently,38,Office,11,Data Analyst,3,1931.0,Active
